Coin^^uri,nmo:hasFindspot^^uri,nmo:hasMaterial^^uri,nmo:hasMint^^uri,nmo:hasDenomination^^uri,nmo:hasStartDate^^xsd:gYear,nmo:hasEndDate^^xsd:gYear,nmo:hasMintMark,nmo:hasCountermark,nmo:hasWeight,nmo:hasMinDiameter,nmo:hasMaxDiameter,nmo:hasDie^^id**1,1__nmo:hasAxis,nmo:hasObverse^^id**2,nmo:hasReverse^^id**3,2__nmo:hasContext,3__nmo:hasContext,2__nmo:hasWear,3__nmo:hasWear,2__nmo:hasCorrosion,3__nmo:hasCorrosion,2__nmo:hasLegend,3__nmo:hasLegend
afe:4,gaz:2052314,nm:av,,,,,,,7.76,,,,,,,,,,,,,,
afe:5,gaz:2052314,nm:ae,,,,,,,5.24,,,,,1,1,,Variante = Ornament unter dem Eber auf der Rs.,,,,,,
afe:6,gaz:2052314,nm:ae,,,,,,,3.79,,,,,,,,,,,,,,
afe:7,gaz:2052314,nm:ae,,,,,,,4.14,,,,,,,,,,,,,,
afe:8,gaz:2052314,nm:ae,,,,,,,4.87,,,,,,,,,,,,,,
afe:9,gaz:2052314,nm:ae,,,,,,,4.25,,,,,,,,,,,,,,
afe:10,gaz:2052314,nm:ae,,,,,,,3.84,,,,,,,,,,,,,,
afe:11,gaz:2052314,nm:ae,,,,,,,4.93,,,,,,,,,,,,,,
afe:12,gaz:2052314,nm:ae,,,,,,,2.22,,,,,,,,,,,,,,
afe:15,gaz:2052314,nm:ae,,,,,,,3.31,,,,,,,,,,,,,,
afe:16,gaz:2052314,nm:ae,,,,,,,1.79,,,,,,,,,,,,,,
afe:17,gaz:2052314,nm:ae,,nm:sestertius,1,200,,,18.77,,,,,,,,,,,,,,
afe:18,gaz:2052314,nm:ar,,nm:antoninianus,260,274,,,2.01,,,,,1,1,bärt. Kopf n. r. m. Strkr.,,,,,,,
afe:19,gaz:2052314,nm:ae,,nm:sestertius,1,200,,,14.62,,,,,,,,,,,,,,
afe:20,gaz:2052314,nm:av,,nm:stater,,,,,4.9,,,,,,,,,,,,,,
afe:21,gaz:2052314,nm:ae,,,,,,,1.38,,,,,,,,,,,,,,
afe:22,gaz:2052314,nm:ae,,,,,,,3.58,,,,,,,,,,,,,,
afe:23,gaz:2052314,nm:ae,,,,,,,4.26,,,,,,,,,,,,,,
afe:24,gaz:2052314,nm:ae,,,,,,,4.69,,,,,,,,,,,,,,
afe:26,gaz:2052314,nm:ae,,,,,,,3.3,,,,,1,1,,Punkt am oberen Abschluss des Bogenornaments.,,,,,,
afe:27,gaz:2052314,nm:ar,,,,,,,1.35,,,,,,,,,,,,,,
afe:28,gaz:2052314,nm:ae,,,,,,,2.7,,,,,,,,,,,,,,
afe:29,gaz:2052314,nm:ar,,,,,,,1.16,,,,,,,,,,,,,,
afe:31,gaz:2052314,nm:ae,,,,,,,3.38,,,,,,,,,,,,,,
afe:182,gaz:2052314,nm:ae,,,,,,,3.59,,,,,,,,,,,,,,
afe:183,gaz:2052314,nm:ae,,,,,,,4.78,,,,,,,,,,,,,,
afe:186,gaz:2052314,nm:ar,,,,,,,0.27,,,,,,,,,,,,,,
afe:191,gaz:2052314,nm:ae,,,,,,,3.1,,,,,,,,,,,,,,
afe:197,gaz:2052314,nm:ae,,,,,,,2.89,,,,,,,,,,,,,,
afe:198,gaz:2052314,nm:ar,,,,,,,1.23,,,,,,,,,,,,,,
afe:199,gaz:2052314,nm:ae,,,,,,,3.11,,,,,,,,,,,,,,
afe:204,gaz:2052314,nm:ar,,,,,,,1.37,,,,,,,,,,,,,,
afe:210,gaz:2052314,nm:ar,,,,,,,1.77,,,,,,,,,,,,,,
afe:219,gaz:2052314,nm:ae,,,,,,,4.71,,,,,,,,,,,,,,
afe:237,gaz:2052314,nm:ar,,,,,,,0.23,,,,,,,,,,,,,,
afe:238,gaz:2052314,nm:ae,,,,,,,1.92,,,,,,,,,,,,,,
afe:239,gaz:2052314,nm:ae,,,,,,,4.61,,,,,,,,,,,,,,
afe:240,gaz:2052314,nm:ae,,,,,,,1.53,,,,,,,,,,,,,,
afe:246,gaz:2052314,nm:ae,,,,,,,4.25,,,,,,,,,,,,,,
afe:247,gaz:2052314,nm:ae,,,,,,,4.72,,,,,,,,,,,,,,
afe:248,gaz:2052314,nm:ae,,,,,,,,,,,,,,,,,,,,,
afe:249,gaz:2052314,nm:ae,,,,,,,4.5,,,,,,,,,,,,,,
afe:250,gaz:2052314,nm:ae,,,,,,,3.77,,,,,,,,,,,,,,
afe:251,gaz:2052314,nm:ae,,,,,,,5.23,,,,,1,1,,Punkt über Lilie.,,,,,,
afe:253,gaz:2052314,nm:ae,,,,,,,4.36,,,,,,,,,,,,,,
afe:254,gaz:2052314,nm:ae,,,,,,,4.02,,,,,,,,,,,,,,
afe:255,gaz:2052314,nm:ae,,,,,,,4.48,,,,,,,,,,,,,,
afe:256,gaz:2052314,nm:ar,,,,,,,0.13,,,,,,,,,,,,,,
afe:257,gaz:2052314,nm:ar,,,,,,,0.18,,,,,,,,,,,,,,
afe:303,,nm:av,,nm:quarter-stater,,,,,3.0,,,,,,,,,,,,,,
afe:1678,gaz:2138050,nm:ar,nm:rome,nm:denarius,75,75,,,,,,,,,,,,,,,,,
afe:1679,gaz:2138050,nm:ar,nm:rome,nm:denarius,79,79,,,,,,,,,,,,,,,,,
afe:1680,gaz:2138050,nm:ar,nm:rome,nm:denarius,79,79,,,,,,,,,,,,,,,,,
afe:1681,gaz:2138050,nm:ar,nm:rome,nm:denarius,80,81,,,,,,,,,,,,,,,,,
afe:1682,gaz:2138050,nm:ar,nm:rome,nm:denarius,88,88,,,,,,,,1,1,,"Minerva n. l. m. Blitz u. Speer, r. am Boden Schild. IMPXVCOSXIIIICENSPPP. vgl. RIC 37.",,,,,,
afe:1683,gaz:2138050,nm:ar,nm:rome,nm:denarius,88,89,,,,,,,,1,1,IMPCAESDOMITAVG-GERMPMTRPVIII.,,,,,,,
afe:1684,gaz:2138050,nm:ar,nm:rome,nm:denarius,90,91,,,,,,,,,,,,,,,,,
afe:1685,gaz:2138050,nm:ar,nm:rome,nm:denarius,90,91,,,,,,,,,,,,,,,,,
afe:1697,gaz:2138050,nm:ar,nm:rome,nm:denarius,97,97,,,,,,,,,,,,,,,,,
afe:1698,gaz:2138050,nm:ar,nm:rome,nm:denarius,97,97,,,,,,,,,,,,,,,,,
afe:1699,gaz:2138050,nm:ar,nm:rome,nm:denarius,98,99,,,,,,,,,,,,,,,,,
afe:1700,gaz:2138050,nm:ar,nm:rome,nm:denarius,98,99,,,,,,,,1,1,,einfaches Füllhorn.,,,,,,
afe:1701,gaz:2138050,nm:ar,nm:rome,nm:denarius,98,99,,,,,,,,,,,,,,,,,
afe:1702,gaz:2138050,nm:ar,nm:rome,nm:denarius,101,102,,,,,,,,,,,,,,,,,
afe:1832,gaz:2138050,nm:ar,nm:rome,nm:denarius,101,102,,,,,,,,,,,,,,,,,
afe:1844,gaz:2138050,nm:ar,nm:rome,nm:denarius,101,102,,,,,,,,1,1,Drapierung an linker Schulter.,,,,,,,
afe:1845,gaz:2138050,nm:ar,nm:rome,nm:denarius,101,102,,,,,,,,1,1,m. Ägis.,,,,,,,
afe:1846,gaz:2138050,nm:ar,nm:rome,nm:denarius,103,111,,,,,,,,1,1,Drapierung an linker Schulter.,,,,,,,
afe:1847,gaz:2138050,nm:ar,nm:rome,nm:denarius,103,111,,,,,,,,1,1,Drapierung an linker Schulter.,,,,,,,
afe:1848,gaz:2138050,nm:ar,nm:rome,nm:denarius,103,111,,,,,,,,1,1,Drapierung an linker Schulter.,,,,,,,
afe:1849,gaz:2138050,nm:ar,nm:rome,nm:denarius,103,111,,,,,,,,1,1,mit Ägis.,,,,,,,
afe:1850,gaz:2138050,nm:ar,nm:rome,nm:denarius,103,111,,,,,,,,1,1,Drapierung an linker Schulter.,,,,,,,
afe:1851,gaz:2138050,nm:ar,nm:rome,nm:denarius,103,111,,,,,,,,1,1,Drapierung an linker Schulter.,,,,,,,
afe:1852,gaz:2138050,nm:ar,nm:rome,nm:denarius,103,111,,,,,,,,1,1,Drapierung an linker Schulter.,,,,,,,
afe:1853,gaz:2138050,nm:ar,nm:rome,nm:denarius,103,111,,,,,,,,1,1,Drapierung an linker Schulter.,,,,,,,
afe:1854,gaz:2138050,nm:ar,nm:rome,nm:denarius,103,111,,,,,,,,1,1,Büste mit Ägis.,,,,,,,
afe:1855,gaz:2138050,nm:ar,nm:rome,nm:denarius,112,117,,,,,,,,1,1,Drapierung an linker Schulter.,,,,,,,
afe:1856,gaz:2138050,nm:ar,nm:rome,nm:denarius,114,117,,,,,,,,1,1,drapierte Büste.,,,,,,,
afe:1857,gaz:2138050,nm:ar,nm:rome,nm:denarius,114,117,,,,,,,,1,1,drapierte Büste.,,,,,,,
afe:1858,gaz:2138050,nm:ar,nm:rome,nm:denarius,114,117,,,,,,,,,,,,,,,,,
afe:1859,gaz:2138050,nm:ar,nm:rome,nm:denarius,114,117,,,,,,,,1,1,drapierte Büste.,,,,,,,
afe:1860,gaz:2138050,nm:ar,nm:rome,nm:denarius,114,117,,,,,,,,1,1,drapierte Büste.,,,,,,,
afe:1861,gaz:2138050,nm:ar,nm:rome,nm:denarius,114,117,,,,,,,,,,,,,,,,,
afe:1862,gaz:2138050,nm:ar,nm:rome,nm:denarius,117,117,,,,,,,,,,,,,,,,,
afe:1863,gaz:2138050,nm:ar,nm:rome,nm:denarius,117,117,,,,,,,,,,,,,,,,,
afe:1864,gaz:2138050,nm:ar,nm:rome,nm:denarius,118,118,,,,,,,,,,,,,,,,,
afe:1865,gaz:2138050,nm:ar,nm:rome,nm:denarius,119,122,,,,,,,,,,,,,,,,,
afe:1866,gaz:2138050,nm:ar,nm:rome,nm:denarius,119,122,,,,,,,,,,,,,,,,,
afe:1867,gaz:2138050,nm:ar,nm:rome,nm:denarius,119,122,,,,,,,,,,,,,,,,,
afe:1868,gaz:2138050,nm:ar,nm:rome,nm:denarius,119,122,,,,,,,,,,,,,,,,,
afe:1869,gaz:2138050,nm:ar,nm:rome,nm:denarius,119,122,,,,,,,,,,,,,,,,,
afe:1870,gaz:2138050,nm:ar,nm:rome,nm:denarius,119,122,,,,,,,,,,,,,,,,,
afe:1871,gaz:2138050,nm:ar,nm:rome,nm:denarius,119,122,,,,,,,,,,,,,,,,,
afe:1901,gaz:2138050,nm:ar,nm:rome,nm:denarius,119,122,,,,,,,,,,,,,,,,,
afe:1902,gaz:2138050,nm:ar,nm:rome,nm:denarius,119,122,,,,,,,,,,,,,,,,,
afe:1903,gaz:2138050,nm:ar,nm:rome,nm:denarius,119,122,,,,,,,,,,,,,,,,,
afe:1904,gaz:2138050,nm:ar,nm:rome,nm:denarius,125,128,,,,,,,,,,,,,,,,,
afe:1905,gaz:2138050,nm:ar,nm:rome,nm:denarius,125,128,,,,,,,,,,,,,,,,,
afe:1906,gaz:2138050,nm:ar,nm:rome,nm:denarius,125,128,,,,,,,,,,,,,,,,,
afe:1907,gaz:2138050,nm:ar,nm:rome,nm:denarius,132,134,,,,,,,,,,,,,,,,,
afe:1908,gaz:2138050,nm:ar,nm:rome,nm:denarius,134,138,,,,,,,,,,,,,,,,,
afe:1909,gaz:2138050,nm:ar,nm:rome,nm:denarius,134,138,,,,,,,,,,,,,,,,,
afe:1910,gaz:2138050,nm:ar,nm:rome,nm:denarius,134,138,,,,,,,,,,,,,,,,,
afe:1911,gaz:2138050,nm:ar,nm:rome,nm:denarius,134,138,,,,,,,,,,,,,,,,,
afe:1912,gaz:2138050,nm:ar,nm:rome,nm:denarius,134,138,,,,,,,,,,,,,,,,,
afe:1913,gaz:2138050,nm:ar,nm:rome,nm:denarius,134,138,,,,,,,,,,,,,,,,,
afe:1914,gaz:2138050,nm:ar,nm:rome,nm:denarius,134,138,,,,,,,,,,,,,,,,,
afe:1915,gaz:2138050,nm:ar,nm:rome,nm:denarius,134,138,,,,,,,,,,,,,,,,,
afe:1916,gaz:2138050,nm:ar,nm:rome,nm:denarius,134,138,,,,,,,,,,,,,,,,,
afe:1917,gaz:2138050,nm:ar,nm:rome,nm:denarius,134,138,,,,,,,,,,,,,,,,,
afe:1918,gaz:2138050,nm:ar,nm:rome,nm:denarius,134,138,,,,,,,,,,,,,,,,,
afe:1919,gaz:2138050,nm:ar,nm:rome,nm:denarius,138,139,,,,,,,,,,,,,,,,,
afe:1920,gaz:2138050,nm:ar,nm:rome,nm:denarius,138,139,,,,,,,,,,,,,,,,,
afe:1921,gaz:2138050,nm:ar,nm:rome,nm:denarius,128,138,,,,,,,,,,,,,,,,,
afe:1922,gaz:2138050,nm:ar,nm:rome,nm:denarius,128,138,,,,,,,,,,,,,,,,,
afe:1923,gaz:2138050,nm:ar,nm:rome,nm:denarius,128,138,,,,,,,,,,,,,,,,,
afe:1924,gaz:2138050,nm:ar,nm:rome,nm:denarius,139,139,,,,,,,,,,,,,,,,,
afe:1925,gaz:2138050,nm:ar,nm:rome,nm:denarius,140,143,,,,,,,,,,,,,,,,,
afe:1926,gaz:2138050,nm:ar,nm:rome,nm:denarius,140,143,,,,,,,,,,,,,,,,,
afe:1928,gaz:2138050,nm:ar,nm:rome,nm:denarius,140,143,,,,,,,,1,1,ANTONINVS-AVGPIVSPP,,,,,,,
afe:1929,gaz:2138050,nm:ar,nm:rome,nm:denarius,140,143,,,,,,,,,,,,,,,,,
afe:1930,gaz:2138050,nm:ar,nm:rome,nm:denarius,147,147,,,,,,,,1,1,"Strack 160.
[P. L. Strack, Untersuchungen zur römischen Reichsprägung des zweiten Jahrhunderts. Teil III. Die Reichsprägung zur Zeit des Antoninus Pius. (Stuttgart 1937).]","Strack 160.
[P. L. Strack, Untersuchungen zur römischen Reichsprägung des zweiten Jahrhunderts. Teil III. Die Reichsprägung zur Zeit des Antoninus Pius. (Stuttgart 1937).]",,,,,,
afe:1931,gaz:2138050,nm:ar,nm:rome,nm:denarius,141,161,,,,,,,,,,,,,,,,,
afe:1932,gaz:2138050,nm:ar,nm:rome,nm:denarius,141,161,,,,,,,,,,,,,,,,,
afe:1933,gaz:2138050,nm:ar,nm:rome,nm:denarius,141,161,,,,,,,,,,,,,,,,,
afe:1934,gaz:2138050,nm:ar,nm:rome,nm:denarius,141,161,,,,,,,,,,,,,,,,,
afe:1935,gaz:2138050,nm:ar,nm:rome,nm:denarius,141,161,,,,,,,,,,,,,,,,,
afe:1937,gaz:2138050,nm:ar,nm:rome,nm:denarius,141,161,,,,,,,,,,,,,,,,,
afe:1938,gaz:2138050,nm:ar,nm:rome,nm:denarius,141,161,,,,,,,,,,,,,,,,,
afe:1939,gaz:2138050,nm:ar,nm:rome,nm:denarius,141,161,,,,,,,,,,,,,,,,,
afe:1941,gaz:2138050,nm:ar,nm:rome,nm:denarius,139,139,,,,,,,,,,,,,,,,,
afe:1942,gaz:2138050,nm:ar,nm:rome,nm:denarius,140,144,,,,,,,,,,,,,,,,,
afe:1943,gaz:2138050,nm:ar,nm:rome,nm:denarius,145,147,,,,,,,,,,,,,,,,,
afe:1944,gaz:2138050,nm:ar,nm:rome,nm:denarius,146,147,,,,,,,,,,,,,,,,,
afe:1945,gaz:2138050,nm:ar,nm:rome,nm:denarius,148,149,,,,,,,,,,,,,,,,,
afe:1946,gaz:2138050,nm:ar,nm:rome,nm:denarius,149,152,,,,,,,,,,,,,,,,,
afe:1947,gaz:2138050,nm:ar,nm:rome,nm:denarius,152,156,,,,,,,,,,,,,,,,,
afe:2170,,nm:ar,nm:rome,nm:denarius,-150,-150,,,3.7,,,,,,,,,,,,,,
afe:2171,,nm:ar,nm:rome,nm:denarius,-121,-121,,,3.21,,,,,,,,,,,,,,
afe:2172,,nm:ar,nm:rome,nm:denarius,-138,-138,,,3.0,,,,,,,,,,,,,,
afe:2173,,nm:ar,nm:rome,nm:denarius,-136,-136,,,3.5,,,,,,,,,,,,,,
afe:2174,,nm:ar,nm:rome,nm:denarius,-138,-138,,,3.17,,,,,,,,,,,,,,
afe:2175,,nm:ar,nm:rome,nm:denarius,-132,-132,,,3.46,,,,,,,,,,,,,,
afe:2176,,nm:ar,nm:rome,nm:denarius,-132,-132,,,3.38,,,,,,,,,,,,,,
afe:2177,,nm:ar,nm:rome,nm:denarius,-126,-126,,,3.46,,,,,,,,,,,,,,
afe:2178,,nm:ar,nm:rome,nm:denarius,-125,-125,,,3.47,,,,,,,,,,,,,,
afe:2179,,nm:ar,nm:rome,nm:denarius,-128,-128,,,3.65,,,,,,,,,,,,,,
afe:2180,,nm:ar,nm:narbo,nm:denarius,-118,-118,,,3.45,,,,,,,,,,,,,,
afe:2181,,nm:ar,nm:narbo,nm:denarius,-118,-118,,,3.56,,,,,,,,,,,,,,
afe:2182,,nm:ar,nm:narbo,nm:denarius,-118,-118,,,3.4,,,,,,,,,,,,,,
afe:2183,,nm:ar,nm:narbo,nm:denarius,-118,-118,,,3.43,,,,,,,,,,,,,,
afe:2184,,nm:ar,nm:narbo,nm:denarius,-118,-118,,,3.48,,,,,,,,,,,,,,
afe:2185,,nm:ar,nm:narbo,nm:denarius,-118,-118,,,3.23,,,,,,,,,,,,,,
afe:2186,,nm:ar,nm:rome,nm:denarius,-116,-115,,,3.54,,,,,,,,,,,,,,
afe:2187,,nm:ar,nm:rome,nm:denarius,-114,-113,,,3.37,,,,,,,,,,,,,,
afe:2188,,nm:ar,nm:rome,nm:denarius,-110,-109,,,3.63,,,,,,,,,,,,,,
afe:2189,,nm:ar,nm:rome,nm:denarius,-110,-109,,,3.57,,,,,,,,,,,,,,
afe:2190,,nm:ar,nm:rome,nm:denarius,-106,-106,,,3.55,,,,,,,,,,,,,,
afe:2191,,nm:ar,nm:rome,nm:denarius,-101,-101,,,3.31,,,,,,,,,,,,,,
afe:2192,,nm:ar,nm:rome,nm:denarius,-100,-100,,,3.57,,,,,,,,,,,,,,
afe:2193,,nm:ar,,nm:denarius,-90,-90,,,3.65,,,,,,,,,,,,,,
afe:2194,,nm:ar,,nm:denarius,-90,-90,,,3.46,,,,,,,,,,,,,,
afe:2195,,nm:ar,,nm:denarius,-90,-90,,,3.6,,,,,,,,,,,,,,
afe:2196,,nm:ar,nm:rome,nm:denarius,-82,-82,,,3.45,,,,,,,,,,,,,,
afe:2197,,nm:ar,nm:rome,nm:denarius,-82,-82,,,3.4,,,,,,,,,,,,,,
afe:2198,,nm:ar,nm:rome,nm:denarius,-83,-82,,,3.63,,,,,,,,,,,,,,
afe:2199,,nm:ar,nm:rome,nm:denarius,-83,-82,,,3.45,,,,,,,,,,,,,,
afe:2200,,nm:ar,nm:rome,nm:denarius,-83,-82,,,3.4,,,,,,,,,,,,,,
afe:2201,,nm:ar,nm:rome,nm:denarius,-83,-82,,,3.18,,,,,,,,,,,,,,
afe:2202,,nm:ar,nm:rome,nm:denarius,-83,-82,,,3.55,,,,,,,,,,,,,,
afe:2203,,nm:ar,nm:rome,nm:denarius,-81,-81,,,3.65,,,,,,,,,,,,,,
afe:2204,,nm:ar,nm:rome,nm:denarius,-81,-81,,,3.55,,,,,,,,,,,,,,
afe:2205,,nm:ar,nm:rome,nm:denarius,-81,-81,,,3.15,,,,,,,,,,,,,,
afe:2206,,nm:ar,nm:rome,nm:denarius,-81,-81,,,3.29,,,,,,,,,,,,,,
afe:2207,,nm:ar,nm:rome,nm:denarius,-81,-81,,,3.39,,,,,,,,,,,,,,
afe:2208,,nm:ar,nm:rome,nm:denarius,-81,-81,,,3.65,,,,,,,,,,,,,,
afe:2209,,nm:ar,nm:rome,nm:denarius,-79,-79,,,3.54,,,,,,,,,,,,,,
afe:2210,,nm:ar,nm:rome,nm:denarius,-79,-79,,,3.33,,,,,,,,,,,,,,
afe:2211,,nm:ar,nm:rome,nm:denarius,-79,-79,,,3.64,,,,,,,,,,,,,,
afe:2212,,nm:ar,nm:rome,nm:denarius,-79,-79,,,3.44,,,,,,,,,,,,,,
afe:2213,,nm:ar,nm:rome,nm:denarius,-79,-79,,,,,,,,,,,,,,,,,
afe:2214,,nm:ar,nm:rome,nm:denarius,-79,-79,,,3.48,,,,,,,,,,,,,,
afe:2215,,nm:ar,nm:rome,nm:denarius,-79,-79,,,3.46,,,,,,,,,,,,,,
afe:2216,,nm:ar,nm:rome,nm:denarius,-79,-79,,,3.24,,,,,,,,,,,,,,
afe:2217,,nm:ar,nm:rome,nm:denarius,-80,-80,,,3.58,,,,,,,,,,,,,,
afe:2218,,nm:ar,nm:rome,nm:denarius,-80,-80,,,3485.0,,,,,,,,,,,,,,
afe:2219,,nm:ar,nm:rome,nm:denarius,-80,-80,,,3.38,,,,,,,,,,,,,,
afe:2220,,nm:ar,nm:rome,nm:denarius,-80,-80,,,3.38,,,,,,,,,,,,,,
afe:2221,,nm:ar,nm:rome,nm:denarius,-79,-79,,,3.46,,,,,,,,,,,,,,
afe:2222,,nm:ar,nm:rome,nm:denarius,-79,-79,,,3.51,,,,,,,,,,,,,,
afe:2223,,nm:ar,nm:rome,nm:denarius,-75,-75,,,3.51,,,,,,,,,,,,,,
afe:2224,,nm:ar,nm:rome,nm:denarius,-70,-70,,,3.36,,,,,,,,,,,,,,
afe:2225,,nm:ar,,nm:denarius,-71,-71,,,3.38,,,,,,,,,,,,,,
afe:2226,,nm:ar,nm:rome,nm:denarius,-71,-71,,,3.59,,,,,,,,,,,,,,
afe:2227,,nm:ar,nm:rome,nm:denarius,-70,-70,,,3.17,,,,,,,,,,,,,,
afe:2228,,nm:ar,nm:rome,nm:denarius,-64,-64,,,3.52,,,,,,,,,,,,,,
afe:2229,,nm:ar,nm:rome,nm:denarius,-64,-64,,,3.64,,,,,,,,,,,,,,
afe:2230,,nm:ar,nm:rome,nm:denarius,-64,-64,,,3.48,,,,,,,,,,,,,,
afe:2231,,nm:ar,,nm:denarius,-29,-27,,,3.64,,,,,,,,,,,,,,
afe:2892,,nm:ar,nm:rome,nm:denarius,-81,-81,,,,,,,,1,1,"Dianakopf
",A POST ... S N ALB.. . Opferer vor Stier.,,,,,,
afe:2893,,nm:ar,nm:rome,nm:denarius,65,66,,,,,,,,1,1,"NERO CAESAR AVGVSTVS K. r.
SALVS sitzt n. l.","NERO CAESAR AVGVSTVS K. r.
SALVS sitzt n. l.",,,,,,
afe:2894,,nm:ar,nm:rome,nm:denarius,74,74,,,,,,,,1,1,"IMP CAESAR VESPASIANVS AVG K. r.
COS V PON MAX Caduceus","IMP CAESAR VESPASIANVS AVG K. r.
COS V PON MAX Caduceus",,,,,,
afe:2896,,nm:ar,nm:rome,nm:denarius,73,73,,,,,,,,1,1,"T CAES IMP VESP CENS, Kopf des Titus r.
","PONTIF MAXIM, Vespasian sitzend n. r. mit Szepter r. und Zweig l.",,,,,,
afe:2897,,nm:ar,nm:rome,nm:denarius,80,80,,,,,,,,,,,,,,,,,
afe:2898,,nm:ar,nm:rome,nm:denarius,80,81,,,,,,,,,,,,,,,,,
afe:2899,,nm:ar,nm:rome,nm:denarius,86,86,,,,,,,,,,,,,,,,,
afe:2900,,nm:ar,nm:rome,nm:denarius,86,86,,,,,,,,,,,,,,,,,
afe:2901,,nm:ar,nm:rome,nm:denarius,88,89,,,,,,,,,,,,,,,,,
afe:2902,,nm:ar,nm:rome,nm:denarius,90,90,,,,,,,,,,,,,,,,,
afe:2903,,nm:ar,nm:rome,nm:denarius,92,93,,,,,,,,,,,,,,,,,
afe:2904,,nm:ar,nm:rome,nm:denarius,95,96,,,,,,,,,,,,,,,,,
afe:2905,,nm:ar,nm:rome,nm:denarius,95,96,,,,,,,,,,,,,,,,,
afe:2906,,nm:ar,nm:rome,nm:denarius,95,96,,,,,,,,,,,,,,,,,
afe:2907,,nm:ar,nm:rome,nm:denarius,95,96,,,,,,,,,,,,,,,,,
afe:2908,,nm:ar,,nm:drachma,95,95,,,,,,,,1,1,"A[ YT KAIC] deltaOMITIANOC CEBACTOC gammaEPM, Kopf n. r. 
","ETOYC I delta YpiATOY, 2 Kitharen, dazw. Punkt, oben Eule| Vgl. SNG Aulock 4265.",,,,,,
afe:2909,,nm:ar,nm:rome,nm:denarius,95,96,,,,,,,,,,,,,,,,,
afe:2910,,nm:ar,nm:rome,nm:denarius,96,96,,,,,,,,,,,,,,,,,
afe:2911,,nm:ar,nm:rome,nm:denarius,98,99,,,,,,,,,,,,,,,,,
afe:2912,,nm:ar,nm:rome,nm:denarius,100,100,,,,,,,,,,,,,,,,,
afe:2913,,nm:ar,nm:rome,nm:denarius,101,102,,,,,,,,,,,,,,,,,
afe:2914,,nm:ar,nm:rome,nm:denarius,101,102,,,,,,,,,,,,,,,,,
afe:2915,,nm:ar,nm:rome,nm:denarius,101,102,,,,,,,,,,,,,,,,,
afe:2916,,nm:ar,nm:rome,nm:denarius,101,102,,,,,,,,,,,,,,,,,
afe:2917,,nm:ar,nm:rome,nm:denarius,101,102,,,,,,,,,,,,,,,,,
afe:2918,,nm:ar,nm:rome,nm:denarius,101,102,,,,,,,,,,,,,,,,,
afe:2919,,nm:ar,nm:rome,nm:denarius,103,111,,,,,,,,,,,,,,,,,
afe:2920,,nm:ar,nm:rome,nm:denarius,103,111,,,,,,,,,,,,,,,,,
afe:2921,,nm:ar,nm:rome,nm:denarius,103,111,,,,,,,,,,,,,,,,,
afe:2922,,nm:ar,nm:rome,nm:denarius,103,111,,,,,,,,,,,,,,,,,
afe:2923,,nm:ar,nm:rome,nm:denarius,103,111,,,,,,,,,,,,,,,,,
afe:2924,,nm:ar,nm:rome,nm:denarius,103,111,,,,,,,,,,,,,,,,,
afe:2925,,nm:ar,nm:rome,nm:denarius,103,111,,,,,,,,,,,,,,,,,
afe:2926,,nm:ar,nm:rome,nm:denarius,103,111,,,,,,,,,,,,,,,,,
afe:2927,,nm:ar,nm:rome,nm:denarius,103,111,,,,,,,,,,,,,,,,,
afe:2928,,nm:ar,nm:rome,nm:denarius,103,111,,,,,,,,,,,,,,,,,
afe:2929,,nm:ar,nm:rome,nm:denarius,103,111,,,,,,,,,,,,,,,,,
afe:2930,,nm:ar,nm:rome,nm:denarius,103,111,,,,,,,,,,,,,,,,,
afe:2931,,nm:ar,nm:rome,nm:denarius,103,111,,,,,,,,,,,,,,,,,
afe:2932,,nm:ar,nm:rome,nm:denarius,112,114,,,,,,,,,,,,,,,,,
afe:2933,,nm:ar,nm:rome,nm:denarius,112,114,,,,,,,,,,,,,,,,,
afe:2934,,nm:ar,nm:rome,nm:denarius,112,114,,,,,,,,,,,,,,,,,
afe:2935,,nm:ar,nm:rome,nm:denarius,112,114,,,,,,,,,,,,,,,,,
afe:2936,,nm:ar,nm:rome,nm:denarius,112,114,,,,,,,,,,,,,,,,,
afe:2937,,nm:ar,nm:rome,nm:denarius,112,114,,,,,,,,,,,,,,,,,
afe:2938,,nm:ar,nm:rome,nm:denarius,112,114,,,,,,,,,,,,,,,,,
afe:2939,,nm:ar,nm:rome,nm:denarius,114,117,,,,,,,,,,,,,,,,,
afe:2940,,nm:ar,nm:rome,nm:denarius,112,117,,,,,,,,,,,,,,,,,
afe:2941,,nm:ar,nm:rome,nm:denarius,112,117,,,,,,,,,,,,,,,,,
afe:2942,,nm:ar,nm:rome,nm:denarius,114,117,,,,,,,,,,,,,,,,,
afe:2943,,nm:ar,nm:rome,nm:denarius,112,117,,,,,,,,,,,,,,,,,
afe:2944,,nm:ar,nm:rome,nm:denarius,112,117,,,,,,,,,,,,,,,,,
afe:2945,,nm:ar,nm:rome,nm:denarius,114,117,,,,,,,,,,,,,,,,,
afe:2946,,nm:ar,nm:rome,nm:denarius,114,117,,,,,,,,,,,,,,,,,
afe:2947,,nm:ar,nm:rome,nm:denarius,114,117,,,,,,,,,,,,,,,,,
afe:2948,,nm:ar,nm:rome,nm:denarius,114,117,,,,,,,,,,,,,,,,,
